NAME TEAM TORE 7M SP. T/S V 2' D JAHRGANG NAT
Sigrist Luca SG Pilatus 169 28 17 9.9 5 15 0 2005
Stahel Eric Pfadi Winterthur 151 0 17 8.9 8 8 0 2005
Schnyder Leo Jan BSV Future Bern 141 0 15 9.4 4 13 0 2005
Lüthi Leon BSV Future Bern 140 27 18 7.8 2 2 0 2005
Ruhotina Mak HSG Nordwest 130 16 17 7.6 11 10 0 2005
Herbst Joel GC Amicitia Zürich 125 7 18 6.9 6 7 0 2006
Aebi Fabian Timon SG LakeSide Wacker-Steffisburg 117 16 18 6.5 3 3 0 2005
Steenaerts Gino SG Pilatus 114 2 17 6.7 8 12 0 2005
Huber Dominik SG OHA 111 10 19 5.8 13 15 0 2005
Galovic Maro HSG Aargau Ost 109 13 16 6.8 10 8 0 2005
Wenk Lucas HSG Nordwest 106 16 18 5.9 1 3 0 2005
Fischer Timo HSG Aargau Ost 105 17 13 8.1 2 1 0 2005
Baumann Joshua SG LakeSide Wacker-Steffisburg 102 34 19 5.4 4 4 0 2005
Baumgartner Leo TSV Fortitudo Gossau 100 3 17 5.9 3 4 0 2006
Ottrubay Gabriel BSV Future Bern 99 0 12 8.3 6 1 0 2005
Zollinger Malik SG Horgen/ Wädenswil 1 96 3 15 6.4 4 0 0 2005
Herr Lucas SG Horgen/ Wädenswil 1 93 8 17 5.5 12 11 0 2005
Segales Föllmi Jomil Handball Stäfa 90 4 15 6 8 6 0 2005
Prause Fabian Pfadi Winterthur 89 5 18 4.9 10 6 0 2005
Flückiger Nils SG Pilatus 86 0 17 5.1 4 0 0 2005
Schmid Robin Mischa GC Amicitia Zürich 84 18 18 4.7 10 7 0 2005
Bolleter Timo Jan SG OHA 83 0 18 4.6 2 2 0 2005
Auf der Maur Tim Manuel HSG Aargau Ost 81 0 19 4.3 0 2 0 2005
Rudin Sebastian SG LakeSide Wacker-Steffisburg 80 0 19 4.2 9 10 0 2005
Huber (Aschwanden) Cederic Handball Stäfa 79 11 17 4.6 2 4 0 2006
Hartmann Lukas Handball Stäfa 77 3 18 4.3 3 2 1 2005
Heidrich Luca Kadetten Schaffhausen 74 14 14 5.3 4 6 0 2005
Wagner Jannis HSG Aargau Ost 72 1 17 4.2 2 2 0 2005
De Boer Gian Kadetten Schaffhausen 71 0 17 4.2 5 3 0 2005
Besek Alex Merlin GC Amicitia Zürich 69 6 16 4.3 4 0 0 2005
Wehrli Neo Timeus Gawain Kadetten Schaffhausen 69 5 17 4.1 0 5 0 2005
Esposto Ramon SG Horgen/ Wädenswil 1 67 5 18 3.7 5 6 0 2005
Locher Joel TSV Fortitudo Gossau 65 0 9 7.2 7 15 0 2005
Egli Lukas Charles SG OHA 65 6 19 3.4 5 8 0 2005
Schranz Louis Orlando SG LakeSide Wacker-Steffisburg 64 4 15 4.3 3 3 0 2005
Gerber Marvin HSG Nordwest 63 6 12 5.3 4 2 0 2005
Müller Silas Kadetten Schaffhausen 63 6 18 3.5 11 18 0 2005
Racic Alex GC Amicitia Zürich 63 0 18 3.5 3 7 0 2005
Bär Valentin Mikòs GC Amicitia Zürich 61 0 17 3.6 8 15 0 2005
Rüegg Milo Falcun Odin GC Amicitia Zürich 61 11 17 3.6 9 5 0 2005
Köchli Robin Andri HSG Aargau Ost 61 0 19 3.2 7 8 0 2006
Bruggmann Damian TSV Fortitudo Gossau 59 0 17 3.5 4 4 0 2005
Hintermann Kimi HSG Aargau Ost 59 0 19 3.1 7 5 0 2006
Kobler Etienne TSV Fortitudo Gossau 57 17 17 3.4 2 4 0 2005
Mierzwa Niclas Pfadi Winterthur 56 16 17 3.3 2 2 0 2006
Boss Luis Marc HSG Nordwest 56 1 19 2.9 10 5 0 2005
Hufnagel Leon Kadetten Schaffhausen 54 1 18 3 5 2 0 2005
Pietrek Valentin HSG Nordwest 52 4 16 3.3 0 1 0 2006
Suter Alexis Philipp Patrick Handball Stäfa 51 0 18 2.8 4 2 0 2005
Schönholzer Lukas Jeroen Pfadi Winterthur 50 0 18 2.8 11 12 0 2005
Halbeisen Adrian SG OHA 49 1 15 3.3 7 3 0 2006
Frei Jonas HSG Aargau Ost 49 0 17 2.9 8 14 0 2005
Brühlmann Noah Timon SG Horgen/ Wädenswil 1 47 0 14 3.4 5 3 0 2005
D'Agostino Lucio SG OHA 45 0 12 3.8 3 1 0 2005
Hofer Benjamin Balthasar GC Amicitia Zürich 45 0 15 3 0 5 0 2005
Bukovac Noah Kadetten Schaffhausen 45 0 18 2.5 6 10 0 2005
Roth Dominik SG LakeSide Wacker-Steffisburg 44 2 19 2.3 7 9 0 2005
